timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1621212018269,749,Obtener terminales del cliente,200,OK,Brein 1-17,text,true,,1028,1349,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,749,0,505
1621212018799,236,obtener carrito del cliente,200,OK,Brein 1-20,text,true,,699,1718,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,236,0,0
1621212018875,221,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,221,0,0
1621212018896,238,obtener carrito del cliente,200,OK,Brein 1-11,text,true,,699,1718,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,238,0,0
1621212018403,732,Obtener terminales del cliente,200,OK,Brein 1-8,text,true,,1028,1349,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,732,0,497
1621212018931,234,obtener carrito del cliente,200,OK,Brein 1-6,text,true,,699,1718,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,234,0,0
1621212018965,216,obtener lista de productos,200,OK,Brein 1-5,text,true,,4590,2433,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,216,0,0
1621212018995,226,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,222,0,0
1621212019004,241,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,241,0,0
1621212019014,241,obtener carrito del cliente,200,OK,Brein 1-9,text,true,,699,1718,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,241,0,0
1621212019018,242,obtener carrito del cliente,200,OK,Brein 1-17,text,true,,699,1718,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212019035,227,obtener lista de productos,200,OK,Brein 1-20,text,true,,4590,2433,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,226,0,0
1621212019134,219,obtener lista de productos,200,OK,Brein 1-11,text,true,,4590,2433,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,218,0,0
1621212018625,737,Obtener terminales del cliente,200,OK,Brein 1-19,text,true,,1028,1349,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,737,0,497
1621212019136,246,obtener carrito del cliente,200,OK,Brein 1-8,text,true,,699,1718,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,246,0,0
1621212019165,220,obtener lista de productos,200,OK,Brein 1-6,text,true,,4590,2433,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,220,0,0
1621212018702,754,Obtener terminales del cliente,200,OK,Brein 1-15,text,true,,1028,1349,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,754,0,503
1621212019245,217,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,216,0,0
1621212019255,221,obtener lista de productos,200,OK,Brein 1-9,text,true,,4590,2433,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,221,0,0
1621212019260,222,obtener lista de productos,200,OK,Brein 1-17,text,true,,4590,2433,16,16,https://new-frida-backend-frida-development.azurewebsites.net/graphql,221,0,0
1621212018836,726,Obtener terminales del cliente,200,OK,Brein 1-10,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,726,0,501
1621212019362,242,obtener carrito del cliente,200,OK,Brein 1-19,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212019382,222,obtener lista de productos,200,OK,Brein 1-8,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,222,0,0
1621212018934,725,Obtener terminales del cliente,200,OK,Brein 1-7,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,725,0,497
1621212018957,721,Obtener terminales del cliente,200,OK,Brein 1-12,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,721,0,502
1621212019456,242,obtener carrito del cliente,200,OK,Brein 1-15,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212018997,728,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,728,0,493
1621212019097,700,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,700,0,480
1621212019562,263,obtener carrito del cliente,200,OK,Brein 1-10,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,263,0,0
1621212019604,225,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,224,0,0
1621212019182,726,Obtener terminales del cliente,200,OK,Brein 1-5,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,726,0,500
1621212019659,250,obtener carrito del cliente,200,OK,Brein 1-7,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,249,0,0
1621212019698,224,obtener lista de productos,200,OK,Brein 1-15,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,220,0,0
1621212019678,256,obtener carrito del cliente,200,OK,Brein 1-12,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,256,0,0
1621212019221,765,Obtener terminales del cliente,200,OK,Brein 1-13,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,765,0,501
1621212019725,263,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,262,0,0
1621212019262,762,Obtener terminales del cliente,200,OK,Brein 1-20,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,762,0,513
1621212019797,261,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,261,0,0
1621212019825,233,obtener lista de productos,200,OK,Brein 1-10,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,233,0,0
1621212019353,721,Obtener terminales del cliente,200,OK,Brein 1-11,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,721,0,499
1621212019385,727,Obtener terminales del cliente,200,OK,Brein 1-6,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,727,0,498
1621212019909,222,obtener lista de productos,200,OK,Brein 1-7,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,222,0,0
1621212019908,235,obtener carrito del cliente,200,OK,Brein 1-5,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,235,0,0
1621212019934,244,obtener lista de productos,200,OK,Brein 1-12,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,244,0,0
1621212019462,716,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,716,0,490
1621212019485,738,Obtener terminales del cliente,200,OK,Brein 1-4,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,738,0,501
1621212019476,761,Obtener terminales del cliente,200,OK,Brein 1-9,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,761,0,510
1621212019988,257,obtener lista de productos,200,OK,Brein 1-18,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,256,0,0
1621212019482,763,Obtener terminales del cliente,200,OK,Brein 1-17,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,763,0,516
1621212019987,266,obtener carrito del cliente,200,OK,Brein 1-13,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,266,0,0
1621212020059,221,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,221,0,0
1621212020024,257,obtener carrito del cliente,200,OK,Brein 1-20,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,257,0,0
1621212020074,235,obtener carrito del cliente,200,OK,Brein 1-11,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,235,0,0
1621212019605,728,Obtener terminales del cliente,200,OK,Brein 1-8,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,728,0,506
1621212020112,240,obtener carrito del cliente,200,OK,Brein 1-6,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,240,0,0
1621212020143,230,obtener lista de productos,200,OK,Brein 1-5,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,229,0,0
1621212020178,230,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212020253,220,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,220,0,0
1621212020237,238,obtener carrito del cliente,200,OK,Brein 1-9,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,238,0,0
1621212020223,252,obtener carrito del cliente,200,OK,Brein 1-4,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,252,0,0
1621212020245,238,obtener carrito del cliente,200,OK,Brein 1-17,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,238,0,0
1621212020281,226,obtener lista de productos,200,OK,Brein 1-20,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,225,0,0
1621212020309,222,obtener lista de productos,200,OK,Brein 1-11,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,221,0,0
1621212019829,731,Obtener terminales del cliente,200,OK,Brein 1-19,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,731,0,498
1621212020333,252,obtener carrito del cliente,200,OK,Brein 1-8,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,252,0,0
1621212020352,234,obtener lista de productos,200,OK,Brein 1-6,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,234,0,0
1621212020408,214,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,214,0,0
1621212020476,223,obtener lista de productos,200,OK,Brein 1-4,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,223,0,0
1621212020483,222,obtener lista de productos,200,OK,Brein 1-17,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,221,0,0
1621212020476,234,obtener lista de productos,200,OK,Brein 1-9,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,234,0,0
1621212020059,735,Obtener terminales del cliente,200,OK,Brein 1-10,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,735,0,506
1621212020586,224,obtener lista de productos,200,OK,Brein 1-8,text,true,,4590,2433,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,224,0,0
1621212020561,250,obtener carrito del cliente,200,OK,Brein 1-19,text,true,,699,1718,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,250,0,0
1621212019922,915,Obtener terminales del cliente,200,OK,Brein 1-15,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,915,0,639
1621212020131,741,Obtener terminales del cliente,200,OK,Brein 1-7,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,741,0,507
1621212020178,745,Obtener terminales del cliente,200,OK,Brein 1-12,text,true,,1028,1349,17,17,https://new-frida-backend-frida-development.azurewebsites.net/graphql,745,0,505
1621212020245,751,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,751,0,507
1621212020811,241,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,240,0,0
1621212020280,772,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,772,0,506
1621212020794,279,obtener carrito del cliente,200,OK,Brein 1-10,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,279,0,0
1621212020373,739,Obtener terminales del cliente,200,OK,Brein 1-5,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,739,0,508
1621212020872,276,obtener carrito del cliente,200,OK,Brein 1-7,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,276,0,0
1621212020923,238,obtener carrito del cliente,200,OK,Brein 1-12,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,238,0,0
1621212020837,346,obtener carrito del cliente,200,OK,Brein 1-15,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,346,0,0
1621212020473,717,Obtener terminales del cliente,200,OK,Brein 1-13,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,717,0,500
1621212020996,247,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,247,0,0
1621212020507,747,Obtener terminales del cliente,200,OK,Brein 1-20,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,747,0,506
1621212020531,735,Obtener terminales del cliente,200,OK,Brein 1-11,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,735,0,512
1621212021052,243,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,243,0,0
1621212021074,228,obtener lista de productos,200,OK,Brein 1-10,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,228,0,0
1621212020586,744,Obtener terminales del cliente,200,OK,Brein 1-6,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,744,0,503
1621212021112,242,obtener carrito del cliente,200,OK,Brein 1-5,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212020623,737,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,737,0,506
1621212021148,221,obtener lista de productos,200,OK,Brein 1-7,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,220,0,0
1621212021161,218,obtener lista de productos,200,OK,Brein 1-12,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,217,0,0
1621212020700,734,Obtener terminales del cliente,200,OK,Brein 1-4,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,734,0,511
1621212021190,248,obtener carrito del cliente,200,OK,Brein 1-13,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,248,0,0
1621212020705,734,Obtener terminales del cliente,200,OK,Brein 1-17,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,734,0,498
1621212020711,742,Obtener terminales del cliente,200,OK,Brein 1-9,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,742,0,501
1621212021184,274,obtener lista de productos,200,OK,Brein 1-15,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,274,0,0
1621212021243,234,obtener lista de productos,200,OK,Brein 1-18,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,234,0,0
1621212021254,244,obtener carrito del cliente,200,OK,Brein 1-20,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,244,0,0
1621212021266,237,obtener carrito del cliente,200,OK,Brein 1-11,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,237,0,0
1621212021295,234,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,233,0,0
1621212020811,731,Obtener terminales del cliente,200,OK,Brein 1-8,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,731,0,482
1621212021355,212,obtener lista de productos,200,OK,Brein 1-5,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,211,0,0
1621212021330,247,obtener carrito del cliente,200,OK,Brein 1-6,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,247,0,0
1621212021360,251,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,251,0,0
1621212021438,216,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,215,0,0
1621212021435,237,obtener carrito del cliente,200,OK,Brein 1-4,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,237,0,0
1621212021439,238,obtener carrito del cliente,200,OK,Brein 1-17,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,238,0,0
1621212021498,216,obtener lista de productos,200,OK,Brein 1-20,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,216,0,0
1621212021453,272,obtener carrito del cliente,200,OK,Brein 1-9,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,272,0,0
1621212021503,225,obtener lista de productos,200,OK,Brein 1-11,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,225,0,0
1621212020985,754,Obtener terminales del cliente,200,OK,Brein 1-3,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,754,0,511
1621212021542,233,obtener carrito del cliente,200,OK,Brein 1-8,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,233,0,0
1621212021578,227,obtener lista de productos,200,OK,Brein 1-6,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,226,0,0
1621212021052,757,Obtener terminales del cliente,200,OK,Brein 1-19,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,757,0,513
1621212021611,230,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,230,0,0
1621212021677,218,obtener lista de productos,200,OK,Brein 1-17,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,218,0,0
1621212021672,229,obtener lista de productos,200,OK,Brein 1-4,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,229,0,0
1621212021725,229,obtener lista de productos,200,OK,Brein 1-9,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,228,0,0
1621212021739,254,obtener carrito del cliente,200,OK,Brein 1-3,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,254,0,0
1621212021775,227,obtener lista de productos,200,OK,Brein 1-8,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,226,0,0
1621212021303,727,Obtener terminales del cliente,200,OK,Brein 1-10,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,727,0,494
1621212021811,300,obtener carrito del cliente,200,OK,Brein 1-19,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,300,0,0
1621212021369,791,Obtener terminales del cliente,200,OK,Brein 1-7,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,791,0,511
1621212021379,782,Obtener terminales del cliente,200,OK,Brein 1-12,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,782,0,498
1621212021458,733,Obtener terminales del cliente,200,OK,Brein 1-15,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,733,0,498
1621212021478,735,Obtener terminales del cliente,200,OK,Brein 1-18,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,735,0,499
1621212021994,239,obtener lista de productos,200,OK,Brein 1-3,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,239,0,0
1621212021529,721,Obtener terminales del cliente,200,OK,Brein 1-14,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,721,0,495
1621212022031,246,obtener carrito del cliente,200,OK,Brein 1-10,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,246,0,0
1621212021567,737,Obtener terminales del cliente,200,OK,Brein 1-5,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,737,0,509
1621212022111,236,obtener lista de productos,200,OK,Brein 1-19,text,true,,4590,2433,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,235,0,0
1621212021654,739,Obtener terminales del cliente,200,OK,Brein 1-13,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,739,0,518
1621212022160,258,obtener carrito del cliente,200,OK,Brein 1-7,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,258,0,0
1621212022161,258,obtener carrito del cliente,200,OK,Brein 1-12,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,258,0,0
1621212021729,713,Obtener terminales del cliente,200,OK,Brein 1-11,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,713,0,487
1621212021715,730,Obtener terminales del cliente,200,OK,Brein 1-20,text,true,,1028,1349,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,730,0,501
1621212022214,234,obtener carrito del cliente,200,OK,Brein 1-18,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,234,0,0
1621212022191,257,obtener carrito del cliente,200,OK,Brein 1-15,text,true,,699,1718,18,18,https://new-frida-backend-frida-development.azurewebsites.net/graphql,257,0,0
1621212022250,242,obtener carrito del cliente,200,OK,Brein 1-14,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,242,0,0
1621212022278,232,obtener lista de productos,200,OK,Brein 1-10,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,231,0,0
1621212022305,234,obtener carrito del cliente,200,OK,Brein 1-5,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,234,0,0
1621212021806,768,Obtener terminales del cliente,200,OK,Brein 1-6,text,true,,1028,1349,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,768,0,535
1621212021842,749,Obtener terminales del cliente,200,OK,Brein 1-16,text,true,,1028,1349,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,749,0,499
1621212021901,759,Obtener terminales del cliente,200,OK,Brein 1-4,text,true,,1028,1349,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,759,0,503
1621212021895,766,Obtener terminales del cliente,200,OK,Brein 1-17,text,true,,1028,1349,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,766,0,502
1621212022419,251,obtener lista de productos,200,OK,Brein 1-12,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,251,0,0
1621212022393,279,obtener carrito del cliente,200,OK,Brein 1-13,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,279,0,0
1621212022418,256,obtener lista de productos,200,OK,Brein 1-7,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,256,0,0
1621212021954,726,Obtener terminales del cliente,200,OK,Brein 1-9,text,true,,1028,1349,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,726,0,499
1621212022442,253,obtener carrito del cliente,200,OK,Brein 1-11,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,253,0,0
1621212022492,216,obtener lista de productos,200,OK,Brein 1-14,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,216,0,0
1621212022003,722,Obtener terminales del cliente,200,OK,Brein 1-8,text,true,,1028,1349,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,722,0,498
1621212022539,218,obtener lista de productos,200,OK,Brein 1-5,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,218,0,0
1621212022591,233,obtener carrito del cliente,200,OK,Brein 1-16,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,233,0,0
1621212022575,250,obtener carrito del cliente,200,OK,Brein 1-6,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,250,0,0
1621212022672,223,obtener lista de productos,200,OK,Brein 1-13,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,222,0,0
1621212022660,238,obtener carrito del cliente,200,OK,Brein 1-4,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,238,0,0
1621212022661,244,obtener carrito del cliente,200,OK,Brein 1-17,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,244,0,0
1621212022695,229,obtener lista de productos,200,OK,Brein 1-11,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,228,0,0
1621212022680,251,obtener carrito del cliente,200,OK,Brein 1-9,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,251,0,0
1621212022725,237,obtener carrito del cliente,200,OK,Brein 1-8,text,true,,699,1718,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,237,0,0
1621212022233,732,Obtener terminales del cliente,200,OK,Brein 1-3,text,true,,1028,1349,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,732,0,507
1621212022825,236,obtener lista de productos,200,OK,Brein 1-16,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,235,0,0
1621212022825,236,obtener lista de productos,200,OK,Brein 1-6,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,236,0,0
1621212022898,224,obtener lista de productos,200,OK,Brein 1-4,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,224,0,0
1621212022931,253,obtener lista de productos,200,OK,Brein 1-9,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,253,0,0
1621212022905,282,obtener lista de productos,200,OK,Brein 1-17,text,true,,4590,2433,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,281,0,0
1621212022511,753,Obtener terminales del cliente,200,OK,Brein 1-10,text,true,,1028,1349,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,753,0,499
1621212022485,779,Obtener terminales del cliente,200,OK,Brein 1-2,text,true,,1028,1349,19,19,https://new-frida-backend-frida-development.azurewebsites.net/graphql,779,0,480
